0.5982149332071578 0.0019043359831648254 2.524208780986388E-4 9.120738953621312E-5 9.853446478971294E-4 6.208609328836061E-4 6.327379744122929E-5 2.25646831865328E-6 3.2914791710113143E-4 2.1249230770343212E-4 1.3301341137544713E-4 5.240404390366414E-4 1.9007168424161034E-6 8.519425921230627E-5 6.552339107206048E-5 7.152541966326531E-5 3.455067210011293E-5 6.30671352554447E-4 9.702140246066557E-5 4.077547439637771E-5 3.084262582336415E-4 5.049642158171351E-4 3.7495214240937505E-4 9.558728930606575E-4 2.4653857514045585E-4 7.722154986916548E-6 3.3316449700438464E-4 5.039007065804691E-4 4.315155173695855E-5 9.289547722236526E-5 
0.05423792436024723 5.785358051030105E-4 1.0427807112925756E-4 4.870207118315722E-4 5.098038251060655E-4 1.6565020351428362E-5 4.6838350697127905E-7 8.536661371208703E-5 1.4627932874815034E-4 5.480259738611276E-4 1.9754802438503525E-4 5.4219010976094535E-5 2.522365718903354E-4 1.0928009932445183E-4 7.203163660195785E-5 1.824628218631317E-4 3.4662544290374085E-5 2.8270431586067454E-5 2.7248619096570403E-5 1.819138319147101E-4 3.529015679639699E-4 5.798056712810924E-5 1.5223012891573991E-5 2.1378552944671967E-4 0.0011373894772195475 3.843287970819284E-4 2.976537962347919E-4 2.506474768001581E-4 1.0197188363876949E-4 2.6522277507880405E-4 
0.9772630406003772 2.1568307895904166E-4 8.930579050064286E-4 4.682059800295811E-4 4.918775841112071E-4 4.002504218955622E-5 1.646092609490524E-4 1.9828991338918483E-4 1.2948371487558528E-6 0.0010511868632519577 1.459014141681397E-4 7.61086422138938E-4 9.088518989769267E-4 7.316747270883727E-4 7.969313979099333E-5 1.6571505037631112E-4 4.3714422411958947E-4 0.001013234030397538 0.0014160972886249016 2.7435309877676657E-5 1.9286120935817848E-4 3.414981702314064E-4 5.3678235045720554E-5 1.2456814834002297E-4 2.5364950076828843E-4 3.293962320117961E-4 3.246853200111968E-4 2.506906260345364E-4 1.3399510350952618E-5 0.001732448809425374 
0.3309394618637568 2.1886188351027632E-5 4.156969921992676E-5 3.832654843931733E-4 2.6857268042668143E-4 1.2542372784763592E-5 9.652892816367596E-5 1.0452482274869818E-4 1.1277059655928234E-4 0.0016031019940824427 2.7762690152973905E-4 1.2195527071800073E-4 4.901413680967068E-5 1.7066530123171396E-5 1.0123340829860505E-4 2.8643016508845187E-4 3.204020739966065E-5 1.418802857581018E-4 0.0013497252081556238 5.5847585352202015E-5 9.863839232994914E-5 1.8793448022350845E-5 4.814483209294773E-5 1.1084399528574923E-4 1.5317650465388884E-5 2.3728497924549978E-4 8.378305827628157E-5 1.3184736886311758E-4 6.693178824151511E-5 6.806924032369262E-5 
0.8439612743863596 2.1704120435864132E-4 0.002112631422790281 3.827820278261204E-4 2.3952486659039804E-4 2.947273313228492E-7 1.5847848160177423E-4 2.8635962014650578E-5 3.7707630623248637E-4 1.941799795696138E-4 3.2931896159051283E-4 6.073880432223831E-4 7.064227296857961E-4 6.427156114401986E-4 2.8483944985876623E-4 4.260286878115556E-4 3.8135966407040983E-4 0.0019469070335608974 9.989319989637264E-4 3.833455357910959E-5 0.0010165293435834338 6.280249279229989E-5 3.7034954605112496E-4 8.820523495981289E-4 7.783648081198134E-4 3.6668755860784963E-4 3.427302439347322E-4 5.016833574274882E-4 2.009907169898609E-5 0.0017778664936234667 
0.31449337167092395 6.184317492994833E-5 2.1644088638644464E-4 9.7400747441148E-6 4.053049886452399E-4 2.9446068374921236E-5 8.236916273489816E-5 1.8657488654028355E-5 2.1448745163538143E-4 5.1492941111421E-4 2.2735621263731564E-4 4.9762848143837E-4 9.673156192488528E-4 9.86954875117715E-4 1.6515650206993593E-4 0.0019387664563676496 1.5500931288106633E-4 1.433456347680813E-4 0.0014186649226662238 7.336103341862458E-5 9.989699536986454E-4 5.215749692588678E-5 3.6604485128618314E-4 3.058331620108215E-5 1.151188604517437E-5 3.392021223047723E-4 5.243118094251176E-6 4.692477540573028E-4 8.176874698120697E-4 4.589728092765314E-5 
0.8577792485821626 2.40054463993614E-4 1.934337984629407E-4 5.50885986013807E-4 5.078637800870212E-4 6.48200602864719E-5 1.8322340320587108E-4 1.5281707064170754E-4 7.455474059756043E-5 5.166142199986282E-4 0.0010078288466754792 0.001775762223781025 5.436106259128791E-5 1.3657928049720495E-4 8.344618727016877E-4 6.24088977196237E-5 3.5956107252225755E-6 1.6505930267548651E-4 9.429906850412343E-5 3.7427820702840925E-5 3.4017962761236184E-4 5.468946391661241E-4 5.07083424800552E-4 8.319350459931222E-5 0.0012400980611222353 1.203884132684361E-5 3.0154148326416263E-4 1.1891810514740152E-4 1.4346328926222038E-4 3.3166823926846097E-4 
0.14316830476018066 5.986558776393874E-4 0.001041667932658771 4.304634302843133E-4 4.7691723343401955E-5 8.071899801992223E-6 0.0011993524854499189 7.863531929218448E-5 3.27282132656513E-4 2.6437111444324883E-4 9.138731121362987E-4 0.0017071895861216157 2.329045055078993E-4 4.211012192799964E-5 0.0010314215878165773 0.0019045515402877653 2.720958817848994E-4 1.6226747538190627E-4 0.001363976445299365 2.569722935715267E-4 6.286959358603318E-4 8.711422868115583E-6 2.4136685701979315E-5 1.3422914512699794E-4 3.650370430583333E-4 6.503012490224558E-5 0.001458357033563402 1.0390040873041218E-4 1.217986956623305E-4 5.464229563650457E-5 
0.6872658096923279 8.216384555965902E-4 3.5538429428699086E-5 1.8988957750325306E-4 3.690193954116278E-4 8.743794575701443E-6 7.761710522327498E-5 8.476666735831033E-5 3.5749898222877714E-4 0.0012988529194208386 4.692904153381069E-4 6.211551236481997E-4 5.9334453726859833E-5 2.9985597910068412E-5 2.9580590700820802E-5 1.1743210253077868E-4 2.5513334757025545E-4 0.0018068509234454274 1.098681966775532E-4 8.406158119266324E-6 9.94744211023055E-4 5.099215300306504E-4 4.204107821972644E-5 1.8365493693488913E-4 9.694234590825997E-5 3.4921742290312775E-4 3.0757914343349787E-4 6.651626315574218E-4 6.408666272886684E-5 1.520227035816822E-5 
0.27214213334414383 1.344762470179404E-4 0.0016476239929802746 4.803611046721668E-4 4.2926933100630063E-4 6.25711051947548E-7 0.0012131801340881383 3.1548658978934304E-5 1.965961831209021E-4 1.9998434351460568E-4 4.913252410231419E-5 5.547600513902626E-4 3.33195018270989E-5 1.1395317506668276E-4 2.6124557132867893E-4 1.814832788768664E-4 3.122779419309641E-4 0.0017957835525732257 1.919087018672088E-5 7.432685480735209E-5 6.1016796111415235E-5 8.36126512558332E-5 1.5952808378365968E-5 2.3323377515337785E-4 0.001139471364062382 8.122961150357546E-4 3.285890585926251E-4 5.160486260647004E-4 3.6606061181246443E-4 9.191680370663736E-4 
